innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,SR Tendulkar,50,6.2
1,Mumbai Indians,2,AC Blizzard,54,7.6
1,Mumbai Indians,3,RG Sharma,141,17.2
1,Mumbai Indians,4,AT Rayudu,172,19.5
2,Delhi Daredevils,1,DA Warner,3,1.5
2,Delhi Daredevils,2,CA Ingram,4,2.1
2,Delhi Daredevils,3,V Sehwag,4,3.1
2,Delhi Daredevils,4,NV Ojha,7,3.5
2,Delhi Daredevils,5,Y Venugopal Rao,94,14.4
2,Delhi Daredevils,6,JR Hopes,123,17.5
2,Delhi Daredevils,7,Y Nagar,123,17.6
2,Delhi Daredevils,8,IK Pathan,128,18.5
2,Delhi Daredevils,9,M Morkel,146,20.4
2,Delhi Daredevils,10,S Nadeem,146,20.5
