innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,3,3,Royal Challengers Bengaluru,AR Patel,B Kumar,AK Argal,wicket,struck down,False
1,13,3,Delhi Capitals,KA Jamieson,KH Pandya,AK Argal,wicket,struck down,True
