innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Delhi Capitals,1,1,SU Parakh,B Kumar,KL Rahul,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,2,SU Parakh,B Kumar,KL Rahul,0,0,0,False,False,,0,0,0,0,0,True,bowled,SU Parakh,,powerplay
1,Delhi Capitals,1,3,N Rana,B Kumar,KL Rahul,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,4,KL Rahul,B Kumar,N Rana,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,5,KL Rahul,B Kumar,N Rana,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,6,N Rana,B Kumar,KL Rahul,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,1,KL Rahul,JR Hazlewood,N Rana,0,0,0,False,False,,0,0,0,0,0,True,caught,KL Rahul,JM Sharma,powerplay
1,Delhi Capitals,2,2,Sameer Rizvi,JR Hazlewood,N Rana,0,0,0,False,False,,0,0,0,0,0,True,caught,Sameer Rizvi,JM Sharma,powerplay
1,Delhi Capitals,2,3,T Stubbs,JR Hazlewood,N Rana,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,4,T Stubbs,JR Hazlewood,N Rana,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,5,N Rana,JR Hazlewood,T Stubbs,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,6,N Rana,JR Hazlewood,T Stubbs,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,1,T Stubbs,B Kumar,N Rana,0,0,0,False,False,,0,0,0,0,0,True,caught,T Stubbs,D Padikkal,powerplay
1,Delhi Capitals,3,2,AR Patel,B Kumar,N Rana,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,3,AR Patel,B Kumar,N Rana,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,4,AR Patel,B Kumar,N Rana,0,0,0,False,False,,0,0,0,0,0,True,caught,AR Patel,JM Sharma,powerplay
1,Delhi Capitals,3,5,Abishek Porel,B Kumar,N Rana,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,6.wides,Abishek Porel,B Kumar,N Rana,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,6,Abishek Porel,B Kumar,N Rana,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,1,N Rana,JR Hazlewood,Abishek Porel,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,2,N Rana,JR Hazlewood,Abishek Porel,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,3,N Rana,JR Hazlewood,Abishek Porel,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,4,N Rana,JR Hazlewood,Abishek Porel,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
