innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,SU Parakh,0,2,0,0,0.0,b B Kumar,1
1,Delhi Capitals,KL Rahul,1,3,0,0,33.33,c JM Sharma b JR Hazlewood,2
1,Delhi Capitals,N Rana,1,9,0,0,11.11,c D Padikkal b JR Hazlewood,3
1,Delhi Capitals,Sameer Rizvi,0,1,0,0,0.0,c JM Sharma b JR Hazlewood,4
1,Delhi Capitals,T Stubbs,5,3,1,0,166.67,c D Padikkal b B Kumar,5
1,Delhi Capitals,AR Patel,0,3,0,0,0.0,c JM Sharma b B Kumar,6
1,Delhi Capitals,Abishek Porel,30,33,3,0,90.91,b JR Hazlewood,7
1,Delhi Capitals,DA Miller,19,18,3,0,105.56,c JM Sharma b Rasikh Salam,8
1,Delhi Capitals,KA Jamieson,12,13,1,1,92.31,lbw b KH Pandya,9
1,Delhi Capitals,Kuldeep Yadav,3,11,0,0,27.27,b Suyash Sharma,10
1,Delhi Capitals,PVD Chameera,0,3,0,0,0.0,not out,11
2,Royal Challengers Bengaluru,JG Bethell,20,11,1,2,181.82,c T Natarajan b KA Jamieson,1
2,Royal Challengers Bengaluru,V Kohli,23,15,1,2,153.33,not out,2
2,Royal Challengers Bengaluru,D Padikkal,34,13,3,3,261.54,not out,3
