match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
5,Delhi Capitals,A Nortje,4.0,0,39,0,9.75,7
5,Delhi Capitals,AK Markram,1.0,0,13,0,13.0,2
5,Delhi Capitals,Abdul Samad,0.1,0,6,0,36.0,0
5,Delhi Capitals,Mohammed Shami,4.0,0,28,1,7.0,12
5,Delhi Capitals,Mohsin Khan,4.0,0,19,1,4.75,12
5,Delhi Capitals,Prince Yadav,3.0,0,20,2,6.67,10
5,Delhi Capitals,Shahbaz Ahmed,1.0,0,16,0,16.0,0
10,Sunrisers Hyderabad,Avesh Khan,4.0,0,36,2,9.0,7
10,Sunrisers Hyderabad,DS Rathi,4.0,0,46,1,11.5,5
10,Sunrisers Hyderabad,M Siddharth,4.0,0,29,1,7.25,10
10,Sunrisers Hyderabad,Mohammed Shami,4.0,0,9,2,2.25,18
10,Sunrisers Hyderabad,Prince Yadav,4.0,0,34,2,8.5,9
15,Kolkata Knight Riders,Avesh Khan,4.0,0,44,1,11.0,9
15,Kolkata Knight Riders,DS Rathi,4.0,0,25,1,6.25,8
15,Kolkata Knight Riders,M Siddharth,4.0,0,34,1,8.5,9
15,Kolkata Knight Riders,Mohammed Shami,4.0,0,27,0,6.75,8
15,Kolkata Knight Riders,Prince Yadav,4.0,0,47,1,11.75,5
19,Gujarat Titans,AK Markram,1.4,0,15,0,9.0,2
19,Gujarat Titans,Avesh Khan,2.0,0,24,0,12.0,3
19,Gujarat Titans,DS Rathi,4.0,0,31,1,7.75,6
19,Gujarat Titans,GF Linde,3.0,0,28,0,9.33,5
19,Gujarat Titans,Mohammed Shami,4.0,0,36,1,9.0,12
19,Gujarat Titans,Prince Yadav,4.0,0,31,1,7.75,9
23,Royal Challengers Bengaluru,Avesh Khan,4.0,0,23,2,5.75,10
23,Royal Challengers Bengaluru,DS Rathi,4.0,0,51,0,12.75,4
23,Royal Challengers Bengaluru,GF Linde,1.1,0,9,0,7.71,1
23,Royal Challengers Bengaluru,Mohammed Shami,3.0,0,30,0,10.0,6
23,Royal Challengers Bengaluru,Prince Yadav,3.0,0,32,3,10.67,8
29,Punjab Kings,A Badoni,1.0,0,14,0,14.0,0
29,Punjab Kings,AK Markram,1.0,0,32,0,32.0,0
29,Punjab Kings,Avesh Khan,3.0,0,46,0,15.33,4
29,Punjab Kings,M Siddharth,3.0,0,35,2,11.67,2
29,Punjab Kings,Mohammed Shami,4.0,0,56,1,14.0,7
29,Punjab Kings,Mohsin Khan,4.0,0,43,1,10.75,8
29,Punjab Kings,Prince Yadav,4.0,0,25,2,6.25,10
32,Rajasthan Royals,DS Rathi,4.0,0,26,0,6.5,5
32,Rajasthan Royals,MP Yadav,4.0,0,56,0,14.0,6
32,Rajasthan Royals,Mohammed Shami,4.0,0,30,2,7.5,15
32,Rajasthan Royals,Mohsin Khan,4.0,1,17,2,4.25,11
32,Rajasthan Royals,Prince Yadav,4.0,0,29,2,7.25,12
38,Kolkata Knight Riders,AK Markram,2.0,0,9,0,4.5,4
38,Kolkata Knight Riders,DS Rathi,4.0,0,46,0,11.5,8
38,Kolkata Knight Riders,GF Linde,2.0,0,18,1,9.0,4
38,Kolkata Knight Riders,Mohammed Shami,4.0,0,34,0,8.5,8
38,Kolkata Knight Riders,Mohsin Khan,4.0,0,23,5,5.75,13
38,Kolkata Knight Riders,Prince Yadav,4.0,0,24,0,6.0,10
