match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
10,2011-04-13,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,1.0,0,12,0,12.0,1,0,0
16,2011-04-17,Delhi Daredevils,Dr DY Patil Sports Academy,4.0,0,29,4,7.25,12,0,0
21,2011-04-20,Mumbai Indians,Wankhede Stadium,1.0,0,5,0,5.0,2,0,0
29,2011-04-25,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2.0,0,14,0,7.0,3,0,0
31,2011-04-27,Chennai Super Kings,Dr DY Patil Sports Academy,1.0,0,10,0,10.0,1,0,0
35,2011-04-29,Royal Challengers Bangalore,M Chinnaswamy Stadium,2.0,0,10,0,5.0,3,0,0
38,2011-05-01,Rajasthan Royals,Sawai Mansingh Stadium,1.0,0,9,0,9.0,2,0,0
44,2011-05-04,Mumbai Indians,Dr DY Patil Sports Academy,4.0,0,22,2,5.5,8,0,0
51,2011-05-08,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2.0,0,17,0,8.5,2,0,0
53,2011-05-10,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,17,2,4.25,9,0,0
62,2011-05-16,Deccan Chargers,Dr DY Patil Sports Academy,4.0,0,27,1,6.75,8,0,0
65,2011-05-19,Kolkata Knight Riders,Dr DY Patil Sports Academy,2.0,0,12,0,6.0,7,0,0
68,2011-05-21,Delhi Daredevils,Feroz Shah Kotla,1.0,0,8,0,8.0,3,0,1
