match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2020-09-22,Chennai Super Kings,Sharjah Cricket Stadium,74,32,1,9,231.25,c DL Chahar b L Ngidi,3
9,2020-09-27,Kings XI Punjab,Sharjah Cricket Stadium,85,42,4,7,202.38,c KL Rahul b Mohammed Shami,3
12,2020-09-30,Kolkata Knight Riders,Dubai International Cricket Stadium,8,9,1,0,88.89,c SP Narine b Shivam Mavi,3
15,2020-10-03,Royal Challengers Bangalore,Sheikh Zayed Stadium,4,3,1,0,133.33,c & b YS Chahal,3
20,2020-10-06,Mumbai Indians,Sheikh Zayed Stadium,0,3,0,0,0.0,c RG Sharma b TA Boult,4
23,2020-10-09,Delhi Capitals,Sharjah Cricket Stadium,5,9,0,0,55.56,c SO Hetmyer b MP Stoinis,4
26,2020-10-11,Sunrisers Hyderabad,Dubai International Cricket Stadium,26,25,3,0,104.0,c JM Bairstow b Rashid Khan,4
30,2020-10-14,Delhi Capitals,Dubai International Cricket Stadium,25,18,0,2,138.89,b AR Patel,4
33,2020-10-17,Royal Challengers Bangalore,Dubai International Cricket Stadium,9,6,0,1,150.0,c CH Morris b YS Chahal,3
37,2020-10-19,Chennai Super Kings,Sheikh Zayed Stadium,0,3,0,0,0.0,c MS Dhoni b DL Chahar,3
40,2020-10-22,Sunrisers Hyderabad,Dubai International Cricket Stadium,36,26,3,1,138.46,b JO Holder,3
45,2020-10-25,Mumbai Indians,Sheikh Zayed Stadium,54,31,4,3,174.19,not out,4
50,2020-10-30,Kings XI Punjab,Sheikh Zayed Stadium,48,25,4,3,192.0,run out (),3
54,2020-11-01,Kolkata Knight Riders,Dubai International Cricket Stadium,1,4,0,0,25.0,c KD Karthik b Shivam Mavi,4
