innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,DP Vijaykumar,3.0,0,17,1,5.67,11,0,0
1,Deccan Chargers,PP Ojha,4.0,0,22,1,5.5,10,1,0
1,Deccan Chargers,RP Singh,3.0,0,12,2,4.0,10,2,0
1,Deccan Chargers,SB Bangar,4.0,0,36,1,9.0,9,0,0
1,Deccan Chargers,SB Styris,3.0,0,24,1,8.0,8,1,0
1,Deccan Chargers,Shahid Afridi,3.0,0,27,1,9.0,5,0,0
2,Chennai Super Kings,JA Morkel,4.0,0,26,1,6.5,13,1,0
2,Chennai Super Kings,Joginder Sharma,3.0,0,45,0,15.0,7,0,2
2,Chennai Super Kings,M Muralitharan,4.0,0,24,1,6.0,11,1,0
2,Chennai Super Kings,M Ntini,4.0,0,37,0,9.25,10,0,0
2,Chennai Super Kings,MS Gony,3.0,0,15,1,5.0,9,0,0
