match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
30,2009-05-05,Kings XI Punjab,Kingsmead,4.0,0,9,3,2.25,15,0,0
33,2009-05-07,Royal Challengers Bangalore,SuperSport Park,4.0,0,19,4,4.75,14,1,1
37,2009-05-09,Chennai Super Kings,De Beers Diamond Oval,3.0,0,25,1,8.33,10,0,0
50,2009-05-17,Delhi Daredevils,OUTsurance Oval,3.0,0,23,0,7.67,6,0,0
53,2009-05-20,Kolkata Knight Riders,Kingsmead,3.3,0,19,1,5.43,11,0,0
