innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,MA Agarwal,6,10,0,0,60.0,c V Kohli b MA Starc,1
1,Delhi Daredevils,M Vijay,18,20,1,1,90.0,b YS Chahal,2
1,Delhi Daredevils,KD Karthik,0,1,0,0,0.0,c PA Patel b JA Morkel,3
1,Delhi Daredevils,MK Tiwary,1,3,0,0,33.33,c PA Patel b VR Aaron,4
1,Delhi Daredevils,JP Duminy,67,48,4,3,139.58,not out,5
1,Delhi Daredevils,LRPL Taylor,43,39,4,0,110.26,not out,6
2,Royal Challengers Bangalore,PA Patel,37,28,5,1,132.14,b R Sharma,1
2,Royal Challengers Bangalore,NJ Maddinson,4,6,1,0,66.67,c KD Karthik b Mohammed Shami,2
2,Royal Challengers Bangalore,V Kohli,49,38,2,3,128.95,not out,3
2,Royal Challengers Bangalore,Yuvraj Singh,52,29,3,5,179.31,not out,4
