match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2012-04-05,Kolkata Knight Riders,Eden Gardens,3.0,0,18,3,6.0,8,0,0
5,2012-04-07,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,30,2,7.5,9,1,0
11,2012-04-10,Chennai Super Kings,Feroz Shah Kotla,4.0,0,19,2,4.75,13,2,0
19,2012-04-16,Mumbai Indians,Wankhede Stadium,4.0,0,22,2,5.5,14,1,0
23,2012-04-19,Deccan Chargers,Feroz Shah Kotla,4.0,0,23,3,5.75,8,1,0
27,2012-04-21,Pune Warriors,Feroz Shah Kotla,4.0,0,50,3,12.5,5,1,1
31,2012-04-24,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,34,1,8.5,6,0,0
36,2012-04-27,Mumbai Indians,Feroz Shah Kotla,4.0,0,21,1,5.25,10,1,0
39,2012-04-29,Rajasthan Royals,Feroz Shah Kotla,4.0,0,26,1,6.5,11,0,0
43,2012-05-01,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,23,1,5.75,10,0,0
51,2012-05-07,Kolkata Knight Riders,Feroz Shah Kotla,4.0,0,35,1,8.75,6,1,0
55,2012-05-10,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,32,1,8.0,8,1,0
59,2012-05-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,31,0,7.75,12,0,0
64,2012-05-15,Kings XI Punjab,Feroz Shah Kotla,4.0,0,32,0,8.0,11,0,0
69,2012-05-19,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4.0,0,20,4,5.0,16,1,0
73,2012-05-22,Kolkata Knight Riders,Subrata Roy Sahara Stadium,4.0,0,37,0,9.25,7,0,0
