match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2017-04-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3.0,0,36,0,12.0,2,0,0
12,2017-04-14,Mumbai Indians,M Chinnaswamy Stadium,4.0,0,21,0,5.25,10,1,0
17,2017-04-16,Rising Pune Supergiant,M Chinnaswamy Stadium,4.0,0,29,2,7.25,9,1,0
20,2017-04-18,Gujarat Lions,Saurashtra Cricket Association Stadium,4.0,0,53,1,13.25,7,1,0
27,2017-04-23,Kolkata Knight Riders,Eden Gardens,3.3,1,27,1,7.71,7,0,0
31,2017-04-27,Gujarat Lions,M Chinnaswamy Stadium,3.0,0,19,0,6.33,9,1,1
34,2017-04-29,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,4.0,0,30,0,7.5,7,0,0
38,2017-05-01,Mumbai Indians,Wankhede Stadium,2.0,0,21,0,10.5,1,0,0
43,2017-05-05,Kings XI Punjab,M Chinnaswamy Stadium,2.0,0,13,1,6.5,6,0,0
46,2017-05-07,Kolkata Knight Riders,M Chinnaswamy Stadium,1.0,0,26,0,26.0,0,2,0
