innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,AR Patel,4.0,1,11,2,2.75,13,0,0
1,Kings XI Punjab,Karanveer Singh,4.0,0,40,3,10.0,7,1,0
1,Kings XI Punjab,MG Johnson,4.0,0,31,2,7.75,10,2,0
1,Kings XI Punjab,P Awana,4.0,0,33,0,8.25,9,0,0
1,Kings XI Punjab,R Dhawan,4.0,0,44,0,11.0,6,0,0
2,Kolkata Knight Riders,M Morkel,4.0,0,23,2,5.75,14,1,0
2,Kolkata Knight Riders,PP Chawla,4.0,0,23,1,5.75,7,0,0
2,Kolkata Knight Riders,SP Narine,4.0,0,30,0,7.5,9,0,0
2,Kolkata Knight Riders,Shakib Al Hasan,4.0,0,43,1,10.75,7,0,0
2,Kolkata Knight Riders,UT Yadav,4.0,0,13,3,3.25,15,1,0
