innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,51,3,30,10.2,8,11
1,Kolkata Knight Riders,middle,57,4,54,6.33,7,24
1,Kolkata Knight Riders,powerplay,55,1,36,9.17,8,10
2,Kings XI Punjab,death,43,2,30,8.6,5,12
2,Kings XI Punjab,middle,46,4,54,5.11,3,22
2,Kings XI Punjab,powerplay,46,2,36,7.67,5,18
