innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,F du Plessis,58,48,4,2,120.83,c AD Mathews b MN Samuels,1
1,Chennai Super Kings,S Badrinath,57,48,8,0,118.75,c AD Mathews b MN Samuels,2
1,Chennai Super Kings,SK Raina,0,2,0,0,0.0,c M Kartik b A Nehra,3
1,Chennai Super Kings,MS Dhoni,28,12,3,1,233.33,not out,4
1,Chennai Super Kings,DJ Bravo,12,8,0,1,150.0,c AD Mathews b A Nehra,5
1,Chennai Super Kings,RA Jadeja,7,3,0,1,233.33,c R Sharma b MN Samuels,6
2,Pune Warriors,RV Uthappa,8,5,2,0,160.0,c R Ashwin b KMDN Kulasekara,1
2,Pune Warriors,JD Ryder,9,10,2,0,90.0,c DJ Bravo b KMDN Kulasekara,2
2,Pune Warriors,SC Ganguly,24,26,4,0,92.31,c KMDN Kulasekara b SB Jakati,3
2,Pune Warriors,MK Pandey,13,6,0,1,216.67,c S Badrinath b DJ Bravo,4
2,Pune Warriors,MN Samuels,26,24,2,1,108.33,c KMDN Kulasekara b R Ashwin,5
2,Pune Warriors,SPD Smith,23,21,0,0,109.52,c F du Plessis b DE Bollinger,6
2,Pune Warriors,AD Mathews,27,22,1,0,122.73,b DJ Bravo,7
2,Pune Warriors,B Kumar,2,4,0,0,50.0,not out,8
2,Pune Warriors,M Kartik,4,3,0,0,133.33,not out,9
