innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,F du Plessis,58,48,S Badrinath,57,46,116,93
1,Chennai Super Kings,2,S Badrinath,0,2,SK Raina,0,0,0,2
1,Chennai Super Kings,3,SK Raina,0,2,MS Dhoni,3,2,3,4
1,Chennai Super Kings,4,MS Dhoni,10,6,DJ Bravo,12,8,23,14
1,Chennai Super Kings,5,MS Dhoni,15,4,RA Jadeja,7,3,22,7
1,Chennai Super Kings,6,MS Dhoni,15,4,RA Jadeja,7,3,22,7
2,Pune Warriors,1,RV Uthappa,8,5,JD Ryder,4,3,13,8
2,Pune Warriors,2,SC Ganguly,6,7,JD Ryder,5,7,13,14
2,Pune Warriors,3,MK Pandey,13,6,SC Ganguly,14,9,27,15
2,Pune Warriors,4,SC Ganguly,4,10,MN Samuels,6,11,11,21
2,Pune Warriors,5,MN Samuels,20,13,SPD Smith,10,9,33,22
2,Pune Warriors,6,AD Mathews,25,19,SPD Smith,13,12,44,30
2,Pune Warriors,7,AD Mathews,2,3,B Kumar,1,2,3,5
2,Pune Warriors,8,M Kartik,4,3,B Kumar,1,2,7,5
