match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
17,2023-04-12,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,42,0,10.5,4,0,0
24,2023-04-17,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",4.0,0,41,1,10.25,3,1,0
29,2023-04-21,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,27,1,6.75,4,0,0
33,2023-04-23,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,32,2,8.0,8,1,0
37,2023-04-27,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,24,1,6.0,8,1,0
41,2023-04-30,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,36,0,9.0,4,1,0
45,2023-05-03,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,37,2,9.25,7,0,0
49,2023-05-06,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,28,0,7.0,11,0,0
55,2023-05-10,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,0,16,0,8.0,2,0,0
61,2023-05-14,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,22,0,7.33,3,0,0
67,2023-05-20,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,1,23,2,5.75,11,0,0
71,2023-05-23,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,28,2,7.0,8,0,0
74,2023-05-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,36,0,9.0,8,0,0
