match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
6,Chennai Super Kings,DJ Harris,15,14,3,0,107.14,c MS Dhoni b DE Bollinger
6,Chennai Super Kings,S Dhawan,21,18,3,0,116.67,c DJ Bravo b SK Raina
6,Chennai Super Kings,PA Patel,20,17,3,0,117.65,b RA Jadeja
6,Chennai Super Kings,CL White,23,16,2,1,143.75,c SK Raina b SB Jakati
6,Chennai Super Kings,B Chipli,10,9,0,1,111.11,b RA Jadeja
6,Chennai Super Kings,DT Christian,2,3,0,0,66.67,c DJ Bravo b SB Jakati
6,Chennai Super Kings,MS Gony,4,8,0,0,50.0,c SK Raina b RA Jadeja
6,Chennai Super Kings,DB Ravi Teja,0,2,0,0,0.0,st MS Dhoni b RA Jadeja
6,Chennai Super Kings,Ankit Sharma,15,8,0,2,187.5,c JA Morkel b DE Bollinger
6,Chennai Super Kings,DW Steyn,5,8,0,0,62.5,lbw b RA Jadeja
9,Mumbai Indians,PA Patel,1,5,0,0,20.0,c RG Sharma b MM Patel
9,Mumbai Indians,S Dhawan,41,24,2,4,170.83,c KA Pollard b SL Malinga
9,Mumbai Indians,B Chipli,1,6,0,0,16.67,c SL Malinga b MM Patel
9,Mumbai Indians,DT Christian,39,36,1,2,108.33,c KA Pollard b MM Patel
9,Mumbai Indians,KC Sangakkara,14,19,1,0,73.68,b MM Patel
9,Mumbai Indians,CL White,30,22,1,2,136.36,not out
9,Mumbai Indians,DB Ravi Teja,4,2,1,0,200.0,b SL Malinga
9,Mumbai Indians,A Mishra,0,2,0,0,0.0,c MM Patel b SL Malinga
9,Mumbai Indians,DW Steyn,2,2,0,0,100.0,b KA Pollard
9,Mumbai Indians,Ankit Sharma,1,2,0,0,50.0,c AT Rayudu b KA Pollard
20,Rajasthan Royals,KC Sangakkara,44,32,5,1,137.5,c DH Yagnik b BJ Hodge
20,Rajasthan Royals,S Dhawan,52,43,8,0,120.93,c BJ Hodge b SK Trivedi
20,Rajasthan Royals,DT Christian,29,19,2,1,152.63,not out
20,Rajasthan Royals,JP Duminy,58,26,3,5,223.08,not out
23,Delhi Daredevils,KC Sangakkara,1,7,0,0,14.29,c Y Nagar b M Morkel
23,Delhi Daredevils,S Dhawan,44,29,5,1,151.72,lbw b S Nadeem
23,Delhi Daredevils,PA Patel,45,27,5,1,166.67,c DPMD Jayawardene b S Nadeem
23,Delhi Daredevils,DT Christian,19,21,1,0,90.48,c S Nadeem b UT Yadav
23,Delhi Daredevils,JP Duminy,4,5,0,0,80.0,c V Sehwag b S Nadeem
23,Delhi Daredevils,B Chipli,25,17,3,1,147.06,not out
23,Delhi Daredevils,AA Jhunjhunwala,4,5,1,0,80.0,c NV Ojha b M Morkel
23,Delhi Daredevils,DW Steyn,2,3,0,0,66.67,c V Sehwag b M Morkel
23,Delhi Daredevils,A Mishra,6,6,0,0,100.0,"run out (KP Pietersen, NV Ojha)"
23,Delhi Daredevils,Ankit Sharma,1,1,0,0,100.0,not out
29,Kolkata Knight Riders,KC Sangakkara,12,15,1,0,80.0,b L Balaji
29,Kolkata Knight Riders,S Dhawan,50,50,4,1,100.0,c DB Das b R Bhatia
29,Kolkata Knight Riders,PA Patel,23,19,2,0,121.05,"run out (JH Kallis, R Bhatia)"
29,Kolkata Knight Riders,CL White,10,9,1,0,111.11,c DB Das b B Lee
29,Kolkata Knight Riders,JP Duminy,16,15,1,0,106.67,not out
29,Kolkata Knight Riders,IR Jaggi,3,7,0,0,42.86,c BB McCullum b SP Narine
29,Kolkata Knight Riders,Ankit Sharma,1,2,0,0,50.0,c G Gambhir b L Balaji
29,Kolkata Knight Riders,DW Steyn,7,3,0,1,233.33,c MK Tiwary b SP Narine
29,Kolkata Knight Riders,A Mishra,1,1,0,0,100.0,not out
35,Pune Warriors,PA Patel,24,18,3,1,133.33,c MK Pandey b B Kumar
35,Pune Warriors,S Dhawan,16,11,1,1,145.45,"run out (MK Pandey, RV Uthappa)"
35,Pune Warriors,CL White,78,46,6,5,169.57,c AC Thomas b MN Samuels
35,Pune Warriors,KC Sangakkara,12,14,1,0,85.71,b R Sharma
35,Pune Warriors,JP Duminy,26,24,0,1,108.33,not out
35,Pune Warriors,IR Jaggi,10,7,0,0,142.86,not out
40,Mumbai Indians,PA Patel,19,18,1,1,105.56,c MM Patel b RP Singh
40,Mumbai Indians,S Dhawan,29,32,3,0,90.62,st KD Karthik b Harbhajan Singh
40,Mumbai Indians,IR Jaggi,2,7,0,0,28.57,c MM Patel b Harbhajan Singh
40,Mumbai Indians,CL White,0,1,0,0,0.0,c RP Singh b SL Malinga
40,Mumbai Indians,JP Duminy,25,24,3,0,104.17,not out
40,Mumbai Indians,DT Christian,5,5,1,0,100.0,c RG Sharma b JEC Franklin
40,Mumbai Indians,B Chipli,1,3,0,0,33.33,c Harbhajan Singh b JEC Franklin
40,Mumbai Indians,A Ashish Reddy,10,10,0,1,100.0,c RG Sharma b MM Patel
40,Mumbai Indians,A Mishra,1,6,0,0,16.67,c JEC Franklin b SL Malinga
40,Mumbai Indians,DW Steyn,3,5,0,0,60.0,c & b SL Malinga
40,Mumbai Indians,V Pratap Singh,0,1,0,0,0.0,c RG Sharma b SL Malinga
42,Pune Warriors,PA Patel,0,1,0,0,0.0,b MN Samuels
42,Pune Warriors,S Dhawan,13,18,2,0,72.22,b B Kumar
42,Pune Warriors,CL White,74,45,4,4,164.44,c SPD Smith b WD Parnell
42,Pune Warriors,KC Sangakkara,82,52,10,2,157.69,b A Nehra
42,Pune Warriors,JP Duminy,4,3,0,0,133.33,not out
42,Pune Warriors,BB Samantray,2,2,0,0,100.0,not out
46,Chennai Super Kings,PA Patel,1,5,0,0,20.0,b JA Morkel
46,Chennai Super Kings,S Dhawan,36,29,3,0,124.14,run out (DJ Bravo)
46,Chennai Super Kings,CL White,77,53,9,2,145.28,"run out (RA Jadeja, MS Dhoni)"
46,Chennai Super Kings,KC Sangakkara,1,5,0,0,20.0,c & b SK Raina
46,Chennai Super Kings,DT Christian,27,24,2,1,112.5,not out
46,Chennai Super Kings,A Ashish Reddy,3,3,0,0,100.0,c M Vijay b BW Hilfenhaus
46,Chennai Super Kings,AA Jhunjhunwala,1,1,0,0,100.0,not out
50,Royal Challengers Bangalore,DJ Harris,47,41,2,4,114.63,"run out (V Kohli, J Syed Mohammad)"
50,Royal Challengers Bangalore,S Dhawan,73,52,10,1,140.38,not out
50,Royal Challengers Bangalore,CL White,45,24,2,3,187.5,c & b P Parameswaran
50,Royal Challengers Bangalore,KC Sangakkara,10,3,1,1,333.33,not out
53,Kings XI Punjab,DJ Harris,30,29,2,1,103.45,c P Awana b DJ Hussey
53,Kings XI Punjab,S Dhawan,8,6,1,0,133.33,c Azhar Mahmood b P Kumar
53,Kings XI Punjab,PA Patel,17,13,1,1,130.77,b P Awana
53,Kings XI Punjab,CL White,8,14,1,0,57.14,c SE Marsh b DJ Hussey
53,Kings XI Punjab,KC Sangakkara,4,6,0,0,66.67,c N Saini b P Kumar
53,Kings XI Punjab,PA Reddy,24,13,2,1,184.62,st N Saini b PP Chawla
53,Kings XI Punjab,AA Jhunjhunwala,19,20,0,1,95.0,run out (SE Marsh)
