innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,AJ Finch,20,23,2,0,86.96,b Shivam Sharma,1
1,Sunrisers Hyderabad,S Dhawan,45,37,5,2,121.62,c Shivam Sharma b R Dhawan,2
1,Sunrisers Hyderabad,NV Ojha,79,36,4,7,219.44,not out,3
1,Sunrisers Hyderabad,DA Warner,44,23,3,3,191.3,"run out (M Vohra, Sandeep Sharma)",4
1,Sunrisers Hyderabad,MC Henriques,0,1,0,0,0.0,c DA Miller b Sandeep Sharma,5
1,Sunrisers Hyderabad,IK Pathan,1,2,0,0,50.0,c DA Miller b R Dhawan,6
1,Sunrisers Hyderabad,KV Sharma,1,1,0,0,100.0,not out,7
2,Kings XI Punjab,V Sehwag,4,2,1,0,200.0,c & b B Kumar,1
2,Kings XI Punjab,M Vohra,47,20,5,2,235.0,run out (B Kumar),2
2,Kings XI Punjab,WP Saha,54,26,8,2,207.69,st NV Ojha b KV Sharma,3
2,Kings XI Punjab,GJ Maxwell,43,22,2,5,195.45,c DW Steyn b A Mishra,4
2,Kings XI Punjab,DA Miller,24,24,1,0,100.0,not out,5
2,Kings XI Punjab,GJ Bailey,35,19,2,3,184.21,not out,6
