innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,A Symonds,4.0,0,40,0,10.0,6,1,0
1,Deccan Chargers,Jaskaran Singh,3.0,0,30,2,10.0,8,1,4
1,Deccan Chargers,KAJ Roach,4.0,0,32,0,8.0,14,2,0
1,Deccan Chargers,PP Ojha,4.0,0,24,2,6.0,12,0,0
1,Deccan Chargers,RG Sharma,1.0,0,14,0,14.0,1,0,0
1,Deccan Chargers,RP Singh,4.0,0,31,3,7.75,9,1,0
2,Mumbai Indians,DJ Bravo,2.0,0,16,0,8.0,7,0,0
2,Mumbai Indians,Harbhajan Singh,4.0,0,31,3,7.75,6,2,0
2,Mumbai Indians,KA Pollard,2.0,0,20,1,10.0,3,0,0
2,Mumbai Indians,R McLaren,3.0,0,24,0,8.0,8,1,0
2,Mumbai Indians,SL Malinga,3.4,1,12,3,3.27,13,1,0
2,Mumbai Indians,Z Khan,3.0,0,21,3,7.0,10,0,0
