innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,S Dhawan,8,12,SR Tendulkar,15,9,24,21
1,Mumbai Indians,2,DJ Bravo,23,16,SR Tendulkar,13,10,40,24
1,Mumbai Indians,3,SS Tiwary,4,3,SR Tendulkar,0,0,4,3
1,Mumbai Indians,4,SR Tendulkar,9,9,AT Rayudu,6,7,16,16
1,Mumbai Indians,5,R Sathish,3,5,SR Tendulkar,4,4,8,9
1,Mumbai Indians,6,KA Pollard,1,5,SR Tendulkar,0,1,1,6
1,Mumbai Indians,7,SR Tendulkar,14,10,R McLaren,11,11,26,21
1,Mumbai Indians,8,Harbhajan Singh,49,18,R McLaren,2,4,53,20
2,Deccan Chargers,1,AC Gilchrist,0,2,MD Mishra,0,0,0,2
2,Deccan Chargers,2,HH Gibbs,27,16,MD Mishra,13,11,47,27
2,Deccan Chargers,3,A Symonds,1,2,MD Mishra,0,1,2,3
2,Deccan Chargers,4,A Symonds,0,4,RG Sharma,0,0,1,4
2,Deccan Chargers,5,RG Sharma,14,11,TL Suman,15,17,31,28
2,Deccan Chargers,6,Y Venugopal Rao,7,9,RG Sharma,12,6,19,15
2,Deccan Chargers,7,RG Sharma,15,6,Jaskaran Singh,1,2,16,8
2,Deccan Chargers,8,RG Sharma,4,5,KAJ Roach,10,8,14,13
2,Deccan Chargers,9,RP Singh,1,1,KAJ Roach,0,1,1,2
2,Deccan Chargers,10,RP Singh,0,4,PP Ojha,0,0,0,4
