innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Pune Warriors,death,37,2,30,7.4,3,8
1,Pune Warriors,middle,52,3,54,5.78,4,25
1,Pune Warriors,powerplay,29,2,36,4.83,4,21
2,Kolkata Knight Riders,death,38,1,35,6.51,4,16
2,Kolkata Knight Riders,middle,38,1,35,6.51,5,14
2,Kolkata Knight Riders,powerplay,43,1,30,8.6,5,14
