innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Pune Warriors,JD Ryder,1,6,0,0,16.67,c MK Tiwary b YK Pathan,1
1,Pune Warriors,MK Pandey,16,12,3,0,133.33,lbw b Iqbal Abdulla,2
1,Pune Warriors,CJ Ferguson,16,19,2,0,84.21,st SP Goswami b Shakib Al Hasan,3
1,Pune Warriors,SC Ganguly,18,22,0,1,81.82,c YK Pathan b Shakib Al Hasan,4
1,Pune Warriors,RV Uthappa,12,19,1,0,63.16,c B Lee b YK Pathan,5
1,Pune Warriors,Yuvraj Singh,24,26,2,0,92.31,c SP Goswami b L Balaji,6
1,Pune Warriors,S Rana,18,16,2,0,112.5,b L Balaji,7
1,Pune Warriors,WD Parnell,1,1,0,0,100.0,not out,8
2,Kolkata Knight Riders,G Gambhir,54,46,7,0,117.39,not out,1
2,Kolkata Knight Riders,SP Goswami,6,3,1,0,200.0,c RV Uthappa b AC Thomas,2
2,Kolkata Knight Riders,MK Tiwary,24,24,1,1,100.0,b B Kumar,3
2,Kolkata Knight Riders,YK Pathan,29,25,3,1,116.0,c SC Ganguly b WD Parnell,4
2,Kolkata Knight Riders,R Bhatia,1,3,0,0,33.33,not out,5
