innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,G Gambhir,57,7.2
1,Kolkata Knight Riders,2,RV Uthappa,81,11.6
1,Kolkata Knight Riders,3,AD Russell,86,12.6
1,Kolkata Knight Riders,4,MK Pandey,105,14.5
1,Kolkata Knight Riders,5,RN ten Doeschate,111,15.6
1,Kolkata Knight Riders,6,J Botha,139,18.3
1,Kolkata Knight Riders,7,SA Yadav,145,18.6
2,Sunrisers Hyderabad,1,DA Warner,5,1.3
2,Sunrisers Hyderabad,2,NV Ojha,6,1.6
2,Sunrisers Hyderabad,3,S Dhawan,29,5.5
2,Sunrisers Hyderabad,4,EJG Morgan,55,9.1
2,Sunrisers Hyderabad,5,GH Vihari,68,12.4
2,Sunrisers Hyderabad,6,Bipul Sharma,69,12.6
2,Sunrisers Hyderabad,7,MC Henriques,81,15.1
2,Sunrisers Hyderabad,8,KV Sharma,117,18.5
2,Sunrisers Hyderabad,9,P Kumar,131,20.4
