match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2023-03-31,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,29,0,7.25,8,0,0
6,2023-04-03,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,55,0,13.75,6,5,0
12,2023-04-08,Mumbai Indians,"Wankhede Stadium, Mumbai",1.0,0,10,0,10.0,2,0,0
45,2023-05-03,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,41,0,10.25,9,0,0
49,2023-05-06,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,18,2,6.0,10,0,0
55,2023-05-10,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,28,2,9.33,10,1,0
61,2023-05-14,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,27,3,9.0,7,2,0
67,2023-05-20,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,22,3,5.5,14,0,0
71,2023-05-23,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,29,2,7.25,9,3,0
74,2023-05-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,38,1,9.5,5,0,0
