innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,V Kohli,58,53,6,1,109.43,b Mohammed Shami,1
1,Royal Challengers Bangalore,F du Plessis,0,4,0,0,0.0,c WP Saha b PJ Sangwan,2
1,Royal Challengers Bangalore,RM Patidar,52,32,5,2,162.5,c Shubman Gill b PJ Sangwan,3
1,Royal Challengers Bangalore,GJ Maxwell,33,18,3,2,183.33,c Rashid Khan b LH Ferguson,4
1,Royal Challengers Bangalore,KD Karthik,2,3,0,0,66.67,c Mohammed Shami b Rashid Khan,5
1,Royal Challengers Bangalore,Shahbaz Ahmed,2,2,0,0,100.0,not out,6
1,Royal Challengers Bangalore,MK Lomror,16,8,2,1,200.0,c DA Miller b AS Joseph,7
2,Gujarat Titans,WP Saha,29,22,4,0,131.82,c RM Patidar b PWH de Silva,1
2,Gujarat Titans,Shubman Gill,31,28,3,1,110.71,lbw b Shahbaz Ahmed,2
2,Gujarat Titans,B Sai Sudharsan,20,14,2,0,142.86,c Anuj Rawat b PWH de Silva,3
2,Gujarat Titans,HH Pandya,3,5,0,0,60.0,c MK Lomror b Shahbaz Ahmed,4
2,Gujarat Titans,DA Miller,39,24,4,1,162.5,not out,5
2,Gujarat Titans,R Tewatia,43,25,5,2,172.0,not out,6
