innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,53,4,30,10.6,7,7
1,Royal Challengers Bangalore,middle,74,1,54,8.22,8,15
1,Royal Challengers Bangalore,powerplay,43,1,36,7.17,7,17
2,Gujarat Titans,death,79,1,41,11.56,11,10
2,Gujarat Titans,middle,50,3,41,7.32,5,11
2,Gujarat Titans,powerplay,45,0,35,7.71,6,12
