innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,9,4,Gujarat Titans,Shubman Gill,Shahbaz Ahmed,VK Sharma,,upheld,False
2,9,5,Gujarat Titans,Shubman Gill,Shahbaz Ahmed,VK Sharma,,struck down,False
2,14,1,Gujarat Titans,R Tewatia,Mohammed Siraj,HAS Khalid,,upheld,False
2,16,6,Royal Challengers Bangalore,R Tewatia,Mohammed Siraj,HAS Khalid,,struck down,False
2,19,4,Royal Challengers Bangalore,R Tewatia,HV Patel,VK Sharma,,struck down,False
