innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,AS Joseph,4.0,0,42,1,10.5,7,1,0
1,Gujarat Titans,LH Ferguson,4.0,0,36,1,9.0,9,0,0
1,Gujarat Titans,Mohammed Shami,4.0,0,39,1,9.75,7,1,0
1,Gujarat Titans,PJ Sangwan,4.0,0,19,2,4.75,12,0,0
1,Gujarat Titans,Rashid Khan,4.0,0,29,1,7.25,4,0,0
2,Royal Challengers Bangalore,GJ Maxwell,1.0,0,10,0,10.0,2,0,0
2,Royal Challengers Bangalore,HV Patel,4.0,0,35,0,8.75,3,1,0
2,Royal Challengers Bangalore,JR Hazlewood,3.3,0,36,0,10.29,5,1,0
2,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,35,0,8.75,10,2,0
2,Royal Challengers Bangalore,PWH de Silva,4.0,0,28,2,7.0,9,0,0
2,Royal Challengers Bangalore,Shahbaz Ahmed,3.0,0,26,2,8.67,4,0,1
