innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,JC Buttler,22,11,SPD Smith,5,5,27,16
1,Rajasthan Royals,2,SV Samson,4,2,JC Buttler,0,1,4,3
1,Rajasthan Royals,3,RV Uthappa,0,5,SV Samson,0,1,0,6
1,Rajasthan Royals,4,MK Lomror,22,19,RV Uthappa,17,17,39,36
1,Rajasthan Royals,5,MK Lomror,17,16,R Parag,16,18,35,34
1,Rajasthan Royals,6,MK Lomror,8,4,R Tewatia,1,1,9,5
1,Rajasthan Royals,7,JC Archer,16,10,R Tewatia,23,11,40,20
2,Royal Challengers Bangalore,1,D Padikkal,17,8,AJ Finch,8,7,25,15
2,Royal Challengers Bangalore,2,V Kohli,50,43,D Padikkal,46,37,99,80
2,Royal Challengers Bangalore,3,AB de Villiers,12,10,V Kohli,22,10,34,20
