match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2020-09-19,Chennai Super Kings,Sheikh Zayed Stadium,33,20,5,0,165.0,c SR Watson b SM Curran,2
5,2020-09-23,Kolkata Knight Riders,Sheikh Zayed Stadium,1,3,0,0,33.33,c NS Naik b Shivam Mavi,1
10,2020-09-28,Royal Challengers Bangalore,Dubai International Cricket Stadium,14,15,1,0,93.33,c P Negi b YS Chahal,2
13,2020-10-01,Kings XI Punjab,Sheikh Zayed Stadium,0,5,0,0,0.0,b SS Cottrell,1
17,2020-10-04,Sunrisers Hyderabad,Sharjah Cricket Stadium,67,39,4,4,171.79,c & b Rashid Khan,2
20,2020-10-06,Rajasthan Royals,Sheikh Zayed Stadium,23,15,3,1,153.33,c JC Buttler b Kartik Tyagi,1
27,2020-10-11,Delhi Capitals,Sheikh Zayed Stadium,53,36,4,3,147.22,c PP Shaw b R Ashwin,2
32,2020-10-16,Kolkata Knight Riders,Sheikh Zayed Stadium,78,44,9,3,177.27,not out,2
36,2020-10-18,Kings XI Punjab,Dubai International Cricket Stadium,53,43,3,3,123.26,c MA Agarwal b CJ Jordan,2
41,2020-10-23,Chennai Super Kings,Sharjah Cricket Stadium,46,37,5,2,124.32,not out,1
45,2020-10-25,Rajasthan Royals,Sheikh Zayed Stadium,6,4,0,1,150.0,b JC Archer,2
48,2020-10-28,Royal Challengers Bangalore,Sheikh Zayed Stadium,18,19,0,1,94.74,c Gurkeerat Singh b Mohammed Siraj,1
51,2020-10-31,Delhi Capitals,Dubai International Cricket Stadium,26,28,2,0,92.86,b A Nortje,2
56,2020-11-03,Sunrisers Hyderabad,Sharjah Cricket Stadium,25,13,2,2,192.31,b Sandeep Sharma,2
57,2020-11-05,Delhi Capitals,Dubai International Cricket Stadium,40,25,5,1,160.0,c S Dhawan b R Ashwin,1
60,2020-11-10,Delhi Capitals,Dubai International Cricket Stadium,20,12,3,1,166.67,c RR Pant b MP Stoinis,2
