innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,CJ Anderson,2.0,0,17,1,8.5,5,1,0
1,Mumbai Indians,Harbhajan Singh,4.0,0,34,2,8.5,6,0,0
1,Mumbai Indians,JJ Bumrah,4.0,0,25,0,6.25,13,2,1
1,Mumbai Indians,KA Pollard,2.3,0,32,0,12.8,1,1,0
1,Mumbai Indians,SL Malinga,4.0,0,25,1,6.25,11,0,0
1,Mumbai Indians,Z Khan,3.3,0,28,0,8.0,9,0,0
2,Kings XI Punjab,AR Patel,4.0,0,40,0,10.0,5,0,0
2,Kings XI Punjab,L Balaji,4.0,0,38,1,9.5,8,0,0
2,Kings XI Punjab,MG Johnson,4.0,0,37,0,9.25,11,2,0
2,Kings XI Punjab,R Dhawan,4.0,0,23,2,5.75,12,0,0
2,Kings XI Punjab,Sandeep Sharma,3.1,0,29,2,9.16,11,1,0
