match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2019-03-23,Chennai Super Kings,MA Chidambaram Stadium,6,12,0,0,50.0,c RA Jadeja b Harbhajan Singh,1
7,2019-03-28,Mumbai Indians,M.Chinnaswamy Stadium,46,32,6,0,143.75,c HH Pandya b JJ Bumrah,3
11,2019-03-31,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,3,10,0,0,30.0,c DA Warner b Sandeep Sharma,3
14,2019-04-02,Rajasthan Royals,Sawai Mansingh Stadium,23,25,3,0,92.0,b S Gopal,1
17,2019-04-05,Kolkata Knight Riders,M.Chinnaswamy Stadium,84,49,9,2,171.43,c & b Kuldeep Yadav,2
20,2019-04-07,Delhi Capitals,M.Chinnaswamy Stadium,41,33,1,2,124.24,c SS Iyer b K Rabada,2
28,2019-04-13,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,67,53,8,0,126.42,c M Ashwin b Mohammed Shami,2
31,2019-04-15,Mumbai Indians,Wankhede Stadium,8,9,1,0,88.89,c Q de Kock b JP Behrendorff,2
35,2019-04-19,Kolkata Knight Riders,Eden Gardens,100,58,9,4,172.41,c Shubman Gill b HF Gurney,2
39,2019-04-21,Chennai Super Kings,M.Chinnaswamy Stadium,9,8,2,0,112.5,c MS Dhoni b DL Chahar,2
42,2019-04-24,Kings XI Punjab,M.Chinnaswamy Stadium,13,8,2,0,162.5,c Mandeep Singh b Mohammed Shami,2
46,2019-04-28,Delhi Capitals,Arun Jaitley Stadium,23,17,2,1,135.29,c SE Rutherford b AR Patel,2
49,2019-04-30,Rajasthan Royals,M.Chinnaswamy Stadium,25,7,1,3,357.14,c LS Livingstone b S Gopal,1
54,2019-05-04,Sunrisers Hyderabad,M.Chinnaswamy Stadium,16,7,2,1,228.57,c WP Saha b KK Ahmed,2
