match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2018-04-08,Royal Challengers Bangalore,Eden Gardens,4.0,0,30,1,7.5,8,0,0
5,2018-04-10,Chennai Super Kings,MA Chidambaram Stadium,4.0,0,17,1,4.25,8,0,0
10,2018-04-14,Sunrisers Hyderabad,Eden Gardens,4.0,0,17,2,4.25,11,1,0
13,2018-04-16,Delhi Daredevils,Eden Gardens,3.0,0,18,3,6.0,6,0,0
15,2018-04-18,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,48,0,12.0,6,0,0
18,2018-04-21,Kings XI Punjab,Eden Gardens,3.0,0,23,1,7.67,9,0,0
26,2018-04-27,Delhi Daredevils,Arun Jaitley Stadium,3.0,0,35,0,11.67,3,0,0
29,2018-04-29,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,38,0,9.5,9,0,0
33,2018-05-03,Chennai Super Kings,Eden Gardens,4.0,0,20,2,5.0,10,0,0
37,2018-05-06,Mumbai Indians,Wankhede Stadium,4.0,0,35,2,8.75,8,0,0
41,2018-05-09,Mumbai Indians,Eden Gardens,4.0,0,27,1,6.75,10,0,0
44,2018-05-12,Kings XI Punjab,Holkar Cricket Stadium,4.0,0,44,1,11.0,6,0,0
49,2018-05-15,Rajasthan Royals,Eden Gardens,4.0,0,29,1,7.25,12,1,0
54,2018-05-19,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,23,1,5.75,9,2,0
58,2018-05-23,Rajasthan Royals,Eden Gardens,4.0,0,39,0,9.75,9,1,0
59,2018-05-25,Sunrisers Hyderabad,Eden Gardens,4.0,0,24,1,6.0,7,0,0
