innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,KL Rahul,1,2,MA Agarwal,0,2,1,4
1,Punjab Kings,2,CH Gayle,10,8,KL Rahul,4,5,14,13
1,Punjab Kings,3,DJ Hooda,3,7,CH Gayle,0,2,4,9
1,Punjab Kings,4,N Pooran,0,2,DJ Hooda,0,0,0,2
1,Punjab Kings,5,M Shahrukh Khan,0,2,DJ Hooda,7,8,7,10
1,Punjab Kings,6,JA Richardson,15,22,M Shahrukh Khan,15,13,31,35
1,Punjab Kings,7,M Ashwin,6,14,M Shahrukh Khan,24,14,30,28
1,Punjab Kings,8,Mohammed Shami,4,7,M Shahrukh Khan,8,7,14,14
1,Punjab Kings,9,Mohammed Shami,5,5,RP Meredith,0,0,5,5
2,Chennai Super Kings,1,RD Gaikwad,5,16,F du Plessis,14,14,24,30
2,Chennai Super Kings,2,MM Ali,46,31,F du Plessis,19,14,66,45
2,Chennai Super Kings,3,SK Raina,8,9,F du Plessis,0,2,9,11
2,Chennai Super Kings,4,AT Rayudu,0,1,F du Plessis,0,0,0,1
2,Chennai Super Kings,5,F du Plessis,3,3,SM Curran,5,4,8,7
