innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,KL Rahul,5,7,1,0,71.43,run out (),1
1,Punjab Kings,MA Agarwal,0,2,0,0,0.0,b DL Chahar,2
1,Punjab Kings,CH Gayle,10,10,2,0,100.0,c RA Jadeja b DL Chahar,3
1,Punjab Kings,DJ Hooda,10,15,1,0,66.67,c F du Plessis b DL Chahar,4
1,Punjab Kings,N Pooran,0,2,0,0,0.0,c SN Thakur b DL Chahar,5
1,Punjab Kings,M Shahrukh Khan,47,36,4,2,130.56,c RA Jadeja b SM Curran,6
1,Punjab Kings,JA Richardson,15,22,2,0,68.18,b MM Ali,7
1,Punjab Kings,M Ashwin,6,14,0,0,42.86,c F du Plessis b DJ Bravo,8
1,Punjab Kings,Mohammed Shami,9,12,0,0,75.0,not out,9
2,Chennai Super Kings,RD Gaikwad,5,16,0,0,31.25,c DJ Hooda b Arshdeep Singh,1
2,Chennai Super Kings,F du Plessis,36,33,4,1,109.09,not out,2
2,Chennai Super Kings,MM Ali,46,31,7,1,148.39,c M Shahrukh Khan b M Ashwin,3
2,Chennai Super Kings,SK Raina,8,9,1,0,88.89,c KL Rahul b Mohammed Shami,4
2,Chennai Super Kings,AT Rayudu,0,1,0,0,0.0,c N Pooran b Mohammed Shami,5
2,Chennai Super Kings,SM Curran,5,4,1,0,125.0,not out,6
