match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2018-04-08,Kolkata Knight Riders,Eden Gardens,3.0,0,29,0,9.67,6,1,0
8,2018-04-13,Kings XI Punjab,M.Chinnaswamy Stadium,4.0,0,38,1,9.5,5,0,0
11,2018-04-15,Rajasthan Royals,M.Chinnaswamy Stadium,4.0,0,22,2,5.5,10,1,0
14,2018-04-17,Mumbai Indians,Wankhede Stadium,3.0,0,32,0,10.67,7,0,0
19,2018-04-21,Delhi Daredevils,M.Chinnaswamy Stadium,3.0,0,22,2,7.33,9,1,0
24,2018-04-25,Chennai Super Kings,M.Chinnaswamy Stadium,4.0,0,26,2,6.5,10,2,1
29,2018-04-29,Kolkata Knight Riders,M.Chinnaswamy Stadium,4.0,0,29,0,7.25,10,0,0
31,2018-05-01,Mumbai Indians,M.Chinnaswamy Stadium,4.0,0,23,0,5.75,12,3,0
35,2018-05-05,Chennai Super Kings,Maharashtra Cricket Association Stadium,3.0,1,29,0,9.67,9,1,1
39,2018-05-07,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,25,1,6.25,9,0,1
45,2018-05-12,Delhi Daredevils,Arun Jaitley Stadium,4.0,0,28,2,7.0,9,0,0
48,2018-05-14,Kings XI Punjab,Holkar Cricket Stadium,2.0,0,6,1,3.0,5,0,0
51,2018-05-17,Sunrisers Hyderabad,M.Chinnaswamy Stadium,4.0,0,28,1,7.0,9,1,0
53,2018-05-19,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,26,0,6.5,10,0,0
