innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,KL Rahul,6,6,CH Gayle,0,2,7,8
1,Kings XI Punjab,2,AJ Finch,4,6,KL Rahul,1,3,7,9
1,Kings XI Punjab,3,MK Tiwary,2,5,KL Rahul,0,2,2,7
1,Kings XI Punjab,4,MK Tiwary,33,25,DA Miller,23,19,60,43
1,Kings XI Punjab,5,KK Nair,2,3,DA Miller,1,3,4,6
1,Kings XI Punjab,6,AR Patel,14,12,KK Nair,21,14,36,26
1,Kings XI Punjab,7,KK Nair,14,3,R Ashwin,0,1,16,4
1,Kings XI Punjab,8,AJ Tye,0,2,KK Nair,0,0,0,2
1,Kings XI Punjab,9,MM Sharma,1,2,KK Nair,17,6,18,8
1,Kings XI Punjab,10,AS Rajpoot,2,4,MM Sharma,1,1,3,5
2,Chennai Super Kings,1,AT Rayudu,1,3,F du Plessis,2,5,3,8
2,Chennai Super Kings,2,SK Raina,10,9,F du Plessis,12,10,24,19
2,Chennai Super Kings,3,SW Billings,0,1,SK Raina,0,0,0,1
2,Chennai Super Kings,4,Harbhajan Singh,19,22,SK Raina,8,12,31,33
2,Chennai Super Kings,5,DL Chahar,39,20,SK Raina,15,16,56,36
2,Chennai Super Kings,6,SK Raina,28,11,MS Dhoni,16,7,45,18
