innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,DJ Bravo,4.0,0,39,2,9.75,6,0,0
1,Chennai Super Kings,DL Chahar,4.0,0,30,1,7.5,11,2,1
1,Chennai Super Kings,Harbhajan Singh,1.0,0,13,0,13.0,1,0,0
1,Chennai Super Kings,L Ngidi,4.0,0,10,4,2.5,15,1,0
1,Chennai Super Kings,RA Jadeja,3.0,0,23,1,7.67,4,0,0
1,Chennai Super Kings,SN Thakur,3.4,0,33,2,9.0,8,2,0
2,Kings XI Punjab,AJ Tye,4.0,0,47,0,11.75,6,5,0
2,Kings XI Punjab,AR Patel,4.0,0,28,0,7.0,6,0,0
2,Kings XI Punjab,AS Rajpoot,4.0,1,19,2,4.75,18,0,1
2,Kings XI Punjab,MM Sharma,3.1,0,28,1,8.84,7,1,0
2,Kings XI Punjab,R Ashwin,4.0,0,36,2,9.0,5,1,0
