match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
10,2013-04-09,Delhi Daredevils,Wankhede Stadium,4.0,0,20,1,5.0,12,0,0
15,2013-04-13,Pune Warriors,Wankhede Stadium,4.0,0,22,1,5.5,8,0,0
23,2013-04-17,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,30,0,7.5,8,0,0
28,2013-04-21,Delhi Daredevils,Feroz Shah Kotla,4.0,0,26,1,6.5,10,0,0
33,2013-04-24,Kolkata Knight Riders,Eden Gardens,4.0,0,25,2,6.25,9,0,0
37,2013-04-27,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,25,0,6.25,11,0,0
41,2013-04-29,Kings XI Punjab,Wankhede Stadium,4.0,0,39,1,9.75,8,1,0
43,2013-05-01,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3.0,0,23,0,7.67,7,0,0
49,2013-05-05,Chennai Super Kings,Wankhede Stadium,3.0,0,6,2,2.0,12,0,0
53,2013-05-07,Kolkata Knight Riders,Wankhede Stadium,3.2,0,15,1,4.5,9,0,0
58,2013-05-11,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,27,2,6.75,5,0,1
62,2013-05-13,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,26,2,6.5,7,1,0
66,2013-05-15,Rajasthan Royals,Wankhede Stadium,4.0,0,35,1,8.75,8,1,0
69,2013-05-18,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4.0,0,39,3,9.75,10,1,0
73,2013-05-21,Chennai Super Kings,Feroz Shah Kotla,4.0,0,45,0,11.25,4,0,0
75,2013-05-24,Rajasthan Royals,Eden Gardens,4.0,0,43,1,10.75,6,2,1
76,2013-05-26,Chennai Super Kings,Eden Gardens,4.0,0,22,2,5.5,13,2,0
