innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,B Kumar,4.0,0,36,0,9.0,7,0,0
1,Sunrisers Hyderabad,Nithish Kumar Reddy,3.0,0,54,0,18.0,2,2,1
1,Sunrisers Hyderabad,PJ Cummins,4.0,0,36,1,9.0,7,0,0
1,Sunrisers Hyderabad,Shahbaz Ahmed,1.0,0,13,0,13.0,1,0,0
1,Sunrisers Hyderabad,T Natarajan,4.0,0,33,2,8.25,8,2,0
1,Sunrisers Hyderabad,V Viyaskanth,4.0,0,37,1,9.25,7,0,0
2,Punjab Kings,Arshdeep Singh,4.0,0,37,2,9.25,9,1,0
2,Punjab Kings,Atharva Taide,0.1,0,4,0,24.0,0,0,0
2,Punjab Kings,HV Patel,4.0,0,49,2,12.25,6,2,1
2,Punjab Kings,Harpreet Brar,3.0,0,36,1,12.0,6,1,0
2,Punjab Kings,R Dhawan,3.0,0,35,0,11.67,4,1,0
2,Punjab Kings,RD Chahar,4.0,0,43,0,10.75,6,1,0
2,Punjab Kings,Shashank Singh,1.0,0,5,1,5.0,1,0,0
