innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Punjab Kings,death,55,3,30,11.0,6,6
1,Punjab Kings,middle,98,2,54,10.89,13,14
1,Punjab Kings,powerplay,61,0,36,10.17,10,12
2,Sunrisers Hyderabad,death,61,3,41,8.93,7,12
2,Sunrisers Hyderabad,middle,77,1,40,11.55,9,9
2,Sunrisers Hyderabad,powerplay,77,2,34,13.59,12,11
