match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2014-04-16,Kolkata Knight Riders,Sheikh Zayed Stadium,27,20,0,1,135.0,c JH Kallis b M Morkel,4
5,2014-04-19,Royal Challengers Bangalore,Dubai International Cricket Stadium,2,5,0,0,40.0,c AB de Villiers b YS Chahal,4
13,2014-04-25,Chennai Super Kings,Dubai International Cricket Stadium,50,41,3,2,121.95,c DR Smith b BW Hilfenhaus,4
16,2014-04-27,Delhi Daredevils,Sharjah Cricket Stadium,4,5,0,0,80.0,run out (Mohammed Shami),1
20,2014-04-30,Sunrisers Hyderabad,Dubai International Cricket Stadium,1,5,0,0,20.0,b B Kumar,2
22,2014-05-03,Kings XI Punjab,Wankhede Stadium,39,34,4,2,114.71,c WP Saha b L Balaji,4
27,2014-05-06,Royal Challengers Bangalore,Wankhede Stadium,59,35,3,4,168.57,not out,4
33,2014-05-10,Chennai Super Kings,Wankhede Stadium,19,19,1,0,100.0,c SK Raina b R Ashwin,4
36,2014-05-12,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",14,6,3,0,233.33,not out,4
40,2014-05-14,Kolkata Knight Riders,Barabati Stadium,51,45,4,2,113.33,b SP Narine,4
44,2014-05-19,Rajasthan Royals,"Sardar Patel Stadium, Motera",40,19,3,4,210.53,run out (JP Faulkner),4
48,2014-05-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",18,20,2,0,90.0,c Sandeep Sharma b BE Hendricks,4
51,2014-05-23,Delhi Daredevils,Wankhede Stadium,30,21,4,0,142.86,b JD Unadkat,3
56,2014-05-25,Rajasthan Royals,Wankhede Stadium,16,11,1,1,145.45,c KK Nair b DS Kulkarni,5
58,2014-05-28,Chennai Super Kings,Brabourne Stadium,20,16,3,0,125.0,c BB McCullum b MM Sharma,4
