innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,AJ Tye,4.0,0,40,1,10.0,4,2,0
1,Kings XI Punjab,GC Viljoen,4.0,0,40,2,10.0,6,0,0
1,Kings XI Punjab,M Ashwin,4.0,0,25,2,6.25,10,0,0
1,Kings XI Punjab,Mohammed Shami,4.0,0,42,2,10.5,6,1,0
1,Kings XI Punjab,R Ashwin,4.0,0,26,0,6.5,8,1,0
2,Mumbai Indians,HH Pandya,3.0,0,39,0,13.0,4,3,0
2,Mumbai Indians,JJ Bumrah,3.4,0,23,0,6.27,12,0,0
2,Mumbai Indians,KH Pandya,4.0,0,43,2,10.75,2,1,0
2,Mumbai Indians,M Markande,1.0,0,12,0,12.0,1,1,0
2,Mumbai Indians,MJ McClenaghan,4.0,0,35,0,8.75,8,1,0
2,Mumbai Indians,SL Malinga,3.0,0,24,0,8.0,6,1,0
