innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,7,4,Gujarat Titans,KH Pandya,Rashid Khan,RJ Tucker,wicket,struck down,False
2,19,1,Gujarat Titans,A Badoni,Mohammed Shami,RJ Tucker,wicket,struck down,False
