innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Titans,1,WP Saha,4,6,Shubman Gill,0,2,4,8
1,Gujarat Titans,2,HH Pandya,25,24,WP Saha,43,31,68,55
1,Gujarat Titans,3,A Manohar,3,5,HH Pandya,2,2,5,7
1,Gujarat Titans,4,V Shankar,10,12,HH Pandya,5,8,15,20
1,Gujarat Titans,5,HH Pandya,34,16,DA Miller,5,10,40,26
1,Gujarat Titans,6,R Tewatia,2,2,DA Miller,1,2,3,4
1,Gujarat Titans,7,R Tewatia,2,2,DA Miller,1,2,3,4
2,Lucknow Super Giants,1,KL Rahul,31,20,KR Mayers,24,19,55,39
2,Lucknow Super Giants,2,KH Pandya,23,23,KL Rahul,27,25,51,48
2,Lucknow Super Giants,3,N Pooran,1,7,KL Rahul,3,7,4,14
2,Lucknow Super Giants,4,A Badoni,8,6,KL Rahul,7,9,16,15
2,Lucknow Super Giants,5,MP Stoinis,0,1,A Badoni,0,0,0,1
2,Lucknow Super Giants,6,DJ Hooda,1,1,A Badoni,0,0,1,1
2,Lucknow Super Giants,7,DJ Hooda,1,1,PN Mankad,0,0,1,1
2,Lucknow Super Giants,8,Ravi Bishnoi,0,1,PN Mankad,0,0,0,1
