innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,A Mishra,2.0,0,9,1,4.5,4,0,0
1,Lucknow Super Giants,Avesh Khan,3.0,0,21,0,7.0,6,0,0
1,Lucknow Super Giants,KH Pandya,4.0,0,16,2,4.0,13,0,0
1,Lucknow Super Giants,MP Stoinis,3.0,0,20,2,6.67,7,0,0
1,Lucknow Super Giants,Naveen-ul-Haq,4.0,0,19,1,4.75,11,0,0
1,Lucknow Super Giants,Ravi Bishnoi,4.0,0,49,0,12.25,4,0,0
2,Gujarat Titans,HH Pandya,1.0,0,7,0,7.0,2,0,0
2,Gujarat Titans,J Yadav,4.0,0,26,0,6.5,8,0,0
2,Gujarat Titans,MM Sharma,3.0,0,17,2,5.67,5,0,0
2,Gujarat Titans,Mohammed Shami,3.0,1,18,0,6.0,8,0,0
2,Gujarat Titans,Noor Ahmad,4.0,0,18,2,4.5,13,0,0
2,Gujarat Titans,R Tewatia,1.0,0,8,0,8.0,4,1,0
2,Gujarat Titans,Rashid Khan,4.0,0,33,1,8.25,9,0,0
