innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,SR Watson,34,29,3,2,117.24,c AB de Villiers b S Aravind,1
1,Rajasthan Royals,R Dravid,37,31,6,0,119.35,c & b S Aravind,2
1,Rajasthan Royals,AM Rahane,17,10,1,1,170.0,"run out (AB de Villiers, KB Arun Karthik)",3
1,Rajasthan Royals,J Botha,19,20,1,0,95.0,c KB Arun Karthik b S Aravind,4
1,Rajasthan Royals,LRPL Taylor,13,13,0,0,100.0,c M Kaif b CK Langeveldt,5
1,Rajasthan Royals,AL Menaria,8,6,1,0,133.33,c M Kaif b CH Gayle,6
1,Rajasthan Royals,AS Raut,5,8,0,0,62.5,not out,7
1,Rajasthan Royals,DH Yagnik,2,5,0,0,40.0,not out,8
2,Royal Challengers Bangalore,CH Gayle,70,44,7,4,159.09,not out,1
2,Royal Challengers Bangalore,TM Dilshan,38,24,8,0,158.33,c LRPL Taylor b SK Warne,2
2,Royal Challengers Bangalore,V Kohli,39,34,3,1,114.71,not out,3
