innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,41,5.4
1,Mumbai Indians,2,Ishan Kishan,87,12.1
1,Mumbai Indians,3,SA Yadav,95,12.5
1,Mumbai Indians,4,Tilak Varma,151,17.3
1,Mumbai Indians,5,TH David,192,20.6
2,Sunrisers Hyderabad,1,HC Brook,11,2.4
2,Sunrisers Hyderabad,2,RA Tripathi,25,4.4
2,Sunrisers Hyderabad,3,AK Markram,71,9.4
2,Sunrisers Hyderabad,4,Abhishek Sharma,72,10.1
2,Sunrisers Hyderabad,5,H Klaasen,127,14.6
2,Sunrisers Hyderabad,6,MA Agarwal,132,15.5
2,Sunrisers Hyderabad,7,M Jansen,149,17.4
2,Sunrisers Hyderabad,8,Washington Sundar,165,18.5
2,Sunrisers Hyderabad,9,Abdul Samad,174,20.2
2,Sunrisers Hyderabad,10,B Kumar,178,20.5
