innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,B Kumar,4.0,0,31,1,7.75,8,0,0
1,Sunrisers Hyderabad,M Jansen,4.0,0,43,2,10.75,11,1,0
1,Sunrisers Hyderabad,M Markande,4.0,0,35,0,8.75,9,1,0
1,Sunrisers Hyderabad,T Natarajan,4.0,0,50,1,12.5,3,0,0
1,Sunrisers Hyderabad,Washington Sundar,4.0,0,33,0,8.25,10,0,0
2,Mumbai Indians,Arjun Tendulkar,2.5,0,18,1,6.35,7,3,0
2,Mumbai Indians,C Green,4.0,0,29,1,7.25,6,1,0
2,Mumbai Indians,HR Shokeen,1.0,0,12,0,12.0,1,0,0
2,Mumbai Indians,JP Behrendorff,4.0,0,37,2,9.25,7,1,0
2,Mumbai Indians,PP Chawla,4.0,0,43,2,10.75,5,0,0
2,Mumbai Indians,RP Meredith,4.0,0,33,2,8.25,9,3,0
