innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,9,3,Mumbai Indians,MA Agarwal,C Green,Nitin Menon,wicket,struck down,False
2,13,4,Mumbai Indians,MA Agarwal,C Green,Nitin Menon,wicket,struck down,False
