match_number,date,opponent,catches,stumpings,run_outs
10,2025-03-30,Sunrisers Hyderabad,1,0,1
24,2025-04-10,Royal Challengers Bengaluru,0,0,1
48,2025-04-29,Kolkata Knight Riders,1,0,0
63,2025-05-21,Mumbai Indians,1,0,0
