innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,RD Gaikwad,16,3.2
1,Chennai Super Kings,2,AM Rahane,90,10.3
1,Chennai Super Kings,3,DP Conway,170,16.4
1,Chennai Super Kings,4,S Dube,178,17.3
1,Chennai Super Kings,5,AT Rayudu,198,18.4
1,Chennai Super Kings,6,RA Jadeja,224,20.4
2,Royal Challengers Bangalore,1,V Kohli,6,1.4
2,Royal Challengers Bangalore,2,MK Lomror,15,2.6
2,Royal Challengers Bangalore,3,GJ Maxwell,141,13.1
2,Royal Challengers Bangalore,4,F du Plessis,159,14.6
2,Royal Challengers Bangalore,5,KD Karthik,191,17.5
2,Royal Challengers Bangalore,6,Shahbaz Ahmed,192,18.1
2,Royal Challengers Bangalore,7,WD Parnell,197,19.1
2,Royal Challengers Bangalore,8,SS Prabhudessai,218,20.6
