match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2023-04-02,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",4.0,0,43,1,10.75,6,1,1
9,2023-04-06,Kolkata Knight Riders,"Eden Gardens, Kolkata",3.0,0,38,1,12.67,5,1,0
15,2023-04-10,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",4.0,0,48,2,12.0,4,0,0
20,2023-04-15,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",4.0,0,32,1,8.0,7,3,0
24,2023-04-17,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",3.2,0,36,1,10.8,7,2,2
27,2023-04-20,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",3.2,0,22,1,6.6,9,1,1
32,2023-04-23,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",4.0,0,32,3,8.0,7,1,0
36,2023-04-26,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",4.0,0,44,0,11.0,5,1,0
43,2023-05-01,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.5,0,20,1,5.22,8,0,0
50,2023-05-06,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2.0,0,32,1,16.0,4,1,0
54,2023-05-09,Mumbai Indians,"Wankhede Stadium, Mumbai",3.3,0,41,0,11.71,2,1,1
65,2023-05-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,37,1,9.25,4,1,0
70,2023-05-21,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",4.0,0,29,1,7.25,9,2,0
