match_number,date,opponent,catches,stumpings,run_outs
2,2026-03-29,Mumbai Indians,1,0,0
6,2026-04-02,Sunrisers Hyderabad,2,0,0
15,2026-04-09,Lucknow Super Giants,1,0,0
25,2026-04-17,Gujarat Titans,1,0,0
38,2026-04-26,Lucknow Super Giants,4,0,0
