match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
9,2016-04-16,Gujarat Lions,Wankhede Stadium,4.0,0,20,1,5.0,8,0,0
14,2016-04-20,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,27,2,6.75,8,4,0
17,2016-04-23,Delhi Daredevils,Feroz Shah Kotla,4.0,0,25,0,6.25,3,1,0
21,2016-04-25,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,0,20,0,10.0,1,0,0
24,2016-04-28,Kolkata Knight Riders,Wankhede Stadium,2.0,0,21,0,10.5,1,0,0
29,2016-05-01,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2.0,0,28,0,14.0,4,1,0
37,2016-05-08,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,0,5,0,5.0,1,0,0
41,2016-05-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,15,1,3.75,11,0,0
43,2016-05-13,Kings XI Punjab,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,32,0,8.0,8,0,0
47,2016-05-15,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.1,1,15,2,6.92,6,1,0
54,2016-05-21,Gujarat Lions,Green Park,2.0,0,28,0,14.0,2,0,0
