match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
46,2026-05-03,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",1,3,0,0,33.33,not out,10
49,2026-05-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1,0,0,100.0,not out,9
