innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,V Kohli,12,3.1
1,Royal Challengers Bangalore,2,PA Patel,49,7.6
1,Royal Challengers Bangalore,3,MM Ali,144,18.1
1,Royal Challengers Bangalore,4,MP Stoinis,151,18.5
1,Royal Challengers Bangalore,5,AB de Villiers,169,20.2
1,Royal Challengers Bangalore,6,AD Nath,169,20.3
1,Royal Challengers Bangalore,7,P Negi,169,20.5
2,Mumbai Indians,1,RG Sharma,70,8.1
2,Mumbai Indians,2,Q de Kock,71,8.4
2,Mumbai Indians,3,Ishan Kishan,104,11.3
2,Mumbai Indians,4,SA Yadav,129,16.3
2,Mumbai Indians,5,KH Pandya,148,18.5
