match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2011-04-09,Kochi Tuskers Kerala,Nehru Stadium,23,18,4,0,127.78,lbw b R Vinay Kumar,3
8,2011-04-12,Mumbai Indians,M Chinnaswamy Stadium,12,19,2,0,63.16,c DJ Jacobs b KA Pollard,3
11,2011-04-14,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",71,51,5,3,139.22,b MS Gony,4
14,2011-04-16,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",35,28,4,1,125.0,c S Anirudha b SB Jakati,4
24,2011-04-22,Kolkata Knight Riders,Eden Gardens,30,23,3,1,130.43,not out,3
30,2011-04-26,Delhi Daredevils,Feroz Shah Kotla,56,38,8,2,147.37,b M Morkel,3
35,2011-04-29,Pune Warriors,M Chinnaswamy Stadium,67,42,4,4,159.52,c Harpreet Singh b AC Thomas,3
47,2011-05-06,Kings XI Punjab,M Chinnaswamy Stadium,27,31,4,0,87.1,b PP Chawla,3
50,2011-05-08,Kochi Tuskers Kerala,M Chinnaswamy Stadium,27,33,3,0,81.82,not out,3
55,2011-05-11,Rajasthan Royals,Sawai Mansingh Stadium,39,34,3,1,114.71,not out,3
58,2011-05-14,Kolkata Knight Riders,M Chinnaswamy Stadium,15,15,2,0,100.0,c MV Boucher b JH Kallis,3
63,2011-05-17,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,11,11,2,0,100.0,c KD Karthik b RJ Harris,3
69,2011-05-22,Chennai Super Kings,M Chinnaswamy Stadium,31,29,5,0,106.9,c R Ashwin b JA Morkel,3
71,2011-05-24,Chennai Super Kings,Wankhede Stadium,70,44,5,3,159.09,not out,3
73,2011-05-27,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",8,12,0,0,66.67,b AN Ahmed,3
74,2011-05-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",35,32,1,1,109.38,lbw b SK Raina,3
