match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
7,2022-03-31,Lucknow Super Giants,"Brabourne Stadium, Mumbai",1.0,0,14,0,14.0,1,0,0
11,2022-04-03,Punjab Kings,"Brabourne Stadium, Mumbai",1.0,0,8,0,8.0,3,0,0
17,2022-04-09,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",1.0,0,10,0,10.0,1,0,0
22,2022-04-12,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",3.0,0,19,0,6.33,8,0,0
29,2022-04-17,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",2.0,0,17,0,8.5,3,0,0
49,2022-05-04,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",4.0,0,28,2,7.0,7,3,0
55,2022-05-08,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",4.0,0,13,3,3.25,16,0,0
59,2022-05-12,Mumbai Indians,"Wankhede Stadium, Mumbai",1.5,0,17,1,9.27,4,0,0
62,2022-05-15,Gujarat Titans,"Wankhede Stadium, Mumbai",2.0,0,11,1,5.5,4,0,0
68,2022-05-20,Rajasthan Royals,"Brabourne Stadium, Mumbai",4.0,0,21,1,5.25,8,0,0
