innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,RA Tripathi,4,10,1,0,40.0,b Mohammed Shami,1
1,Kolkata Knight Riders,Shubman Gill,57,47,5,0,121.28,run out (),2
1,Kolkata Knight Riders,N Rana,2,4,0,0,50.0,run out (),3
1,Kolkata Knight Riders,EJG Morgan,24,23,2,1,104.35,c GJ Maxwell b Ravi Bishnoi,4
1,Kolkata Knight Riders,KD Karthik,58,29,8,2,200.0,run out (),5
1,Kolkata Knight Riders,AD Russell,5,3,1,0,166.67,c P Simran Singh b Arshdeep Singh,6
1,Kolkata Knight Riders,PJ Cummins,5,4,0,0,125.0,not out,7
2,Kings XI Punjab,KL Rahul,74,58,6,0,127.59,b M Prasidh Krishna,1
2,Kings XI Punjab,MA Agarwal,56,39,6,1,143.59,c Shubman Gill b M Prasidh Krishna,2
2,Kings XI Punjab,N Pooran,16,10,2,1,160.0,b SP Narine,3
2,Kings XI Punjab,P Simran Singh,4,7,0,0,57.14,c N Rana b M Prasidh Krishna,4
2,Kings XI Punjab,GJ Maxwell,10,5,2,0,200.0,not out,5
2,Kings XI Punjab,Mandeep Singh,0,1,0,0,0.0,c CJ Green b SP Narine,6
