innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,RA Tripathi,12,3.4
1,Kolkata Knight Riders,2,N Rana,14,4.3
1,Kolkata Knight Riders,3,EJG Morgan,63,11.4
1,Kolkata Knight Riders,4,Shubman Gill,145,18.5
1,Kolkata Knight Riders,5,AD Russell,150,19.2
1,Kolkata Knight Riders,6,KD Karthik,164,20.6
2,Kings XI Punjab,1,MA Agarwal,115,15.2
2,Kings XI Punjab,2,N Pooran,144,18.2
2,Kings XI Punjab,3,P Simran Singh,149,19.4
2,Kings XI Punjab,4,KL Rahul,151,19.6
2,Kings XI Punjab,5,Mandeep Singh,158,20.5
