match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2016-04-12,Sunrisers Hyderabad,M Chinnaswamy Stadium,19,8,0,3,237.5,c NV Ojha b Mustafizur Rahman,4
11,2016-04-17,Delhi Daredevils,M Chinnaswamy Stadium,33,19,2,3,173.68,c CH Morris b Mohammed Shami,4
14,2016-04-20,Mumbai Indians,Wankhede Stadium,5,10,0,0,50.0,c PA Patel b JJ Bumrah,4
16,2016-04-22,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,1,1,0,0,100.0,not out,4
19,2016-04-24,Gujarat Lions,Saurashtra Cricket Association Stadium,6,6,1,0,100.0,c RA Jadeja b DS Kulkarni,2
27,2016-04-30,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,3,0,0,66.67,run out (BB Sran),4
30,2016-05-02,Kolkata Knight Riders,M Chinnaswamy Stadium,34,21,5,1,161.9,"run out (MK Pandey, RV Uthappa)",5
35,2016-05-07,Rising Pune Supergiants,M Chinnaswamy Stadium,36,13,5,2,276.92,lbw b RP Singh,4
39,2016-05-09,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,3,0,0,33.33,b AR Patel,4
41,2016-05-11,Mumbai Indians,M Chinnaswamy Stadium,15,14,1,1,107.14,run out (RG Sharma),5
44,2016-05-14,Gujarat Lions,M Chinnaswamy Stadium,0,1,0,0,0.0,c KD Karthik b P Kumar,4
50,2016-05-18,Kings XI Punjab,M Chinnaswamy Stadium,1,2,0,0,50.0,not out,5
56,2016-05-22,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,14,18,0,1,77.78,c SW Billings b P Negi,5
57,2016-05-24,Gujarat Lions,M Chinnaswamy Stadium,1,6,0,0,16.67,c DR Smith b RA Jadeja,5
60,2016-05-29,Sunrisers Hyderabad,M Chinnaswamy Stadium,11,9,0,1,122.22,c MC Henriques b Mustafizur Rahman,5
