match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2016-04-12,Sunrisers Hyderabad,M Chinnaswamy Stadium,4.0,0,30,2,7.5,9,1,0
11,2016-04-17,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,25,2,6.25,10,1,0
14,2016-04-20,Mumbai Indians,Wankhede Stadium,4.0,0,40,0,10.0,8,1,0
16,2016-04-22,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,4.0,0,31,2,7.75,9,2,0
19,2016-04-24,Gujarat Lions,Saurashtra Cricket Association Stadium,3.3,0,31,1,8.86,6,1,1
27,2016-04-30,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,33,1,8.25,5,1,0
30,2016-05-02,Kolkata Knight Riders,M Chinnaswamy Stadium,3.0,0,38,1,12.67,2,0,0
35,2016-05-07,Rising Pune Supergiants,M Chinnaswamy Stadium,4.0,0,24,3,6.0,12,2,0
39,2016-05-09,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,22,2,5.5,10,0,0
41,2016-05-11,Mumbai Indians,M Chinnaswamy Stadium,3.0,0,38,0,12.67,6,3,0
44,2016-05-14,Gujarat Lions,M Chinnaswamy Stadium,1.0,0,3,0,3.0,3,1,0
48,2016-05-16,Kolkata Knight Riders,Eden Gardens,4.0,0,46,0,11.5,5,1,0
50,2016-05-18,Kings XI Punjab,M Chinnaswamy Stadium,2.0,0,7,2,3.5,7,2,0
56,2016-05-22,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,4.0,0,27,0,6.75,9,0,0
57,2016-05-24,Gujarat Lions,M Chinnaswamy Stadium,4.0,0,29,4,7.25,13,2,0
60,2016-05-29,Sunrisers Hyderabad,M Chinnaswamy Stadium,4.0,0,61,0,15.25,7,2,0
